"1st International Workshop on High-Order CFD Methods, url: https://cfd.ku.edu/hiocfd.html",,,,"C. Carton de Wiart, Assessment of a…",,8x8_3,,,,8x8_4,,,,16x16_3,,,,16x16_4,,,,24x24_3,,,,24x24_4,,,,32x32_3,,,,32x32_4,,,,48x48_3,,,,32x32_5,,,,32x32_6,,,,,,,,,,,,,,,,,,,
t*,Kinetic Energy,Enstrophy,Dissipation Rate,k,E(k),t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,,,,,,,,
11.07,0.0629621023413,7.98067223921,0.009975830101,,,11.08,0.07306,4.266604,,11.07,0.061088,4.670311,,11.07,0.053411009355,6.940698012405,-0.0104279295999996,11.07,0.058989,7.32952,,11.07,0.057398956223,7.221167680326,-0.0103559302000007,11.07,0.060751,8.296135,,11.07,0.060729,7.817118,0.0116000000000001,11.07,0.061819,8.225142,,11.07,0.062697,8.012227,0.0111000000000002,11.07,0.063005,7.950939,,11.07,0.063242,8.051162,,11.07,0.053412,6.938946,-0.0105000000000003,11.07,0.057396,7.220877,,11.07,0.053411009355,6.940698012405,-0.0104279295999996,11.07,0.053411009355,6.940698012405,
11.08,0.0628624326475,7.96646858767,0.009958076327,,,11.09,0.072975,4.264479,,11.08,0.061015,4.664816,,11.08,0.053306730059,6.924890406654,-0.0103996413000007,11.08,0.05888,7.321342,,11.08,0.057295396921,7.199639066962,-0.0103197761000001,11.08,0.060633,8.287261,,11.08,0.060613,7.802259,0.0121000000000006,11.08,0.061706,8.201033,,11.08,0.062586,8.002033,0.0117000000000008,11.08,0.062897,7.946692,,11.08,0.063133,8.042255,,11.08,0.053307,6.923135,-0.0105000000000003,11.08,0.057292,7.19932,,11.08,0.053306730059,6.924890406654,-0.0103996413000007,11.08,0.053306730059,6.924890406654,
11.09,0.0627629408148,7.952215084,0.0099402601835,,,11.1,0.072886,4.262391,,11.09,0.060936,4.659241,,11.09,0.053202733646,6.90899367694,-0.0103720044000002,11.09,0.058765,7.3131,,11.09,0.05719219916,7.178066254199,-0.0102836975000002,11.09,0.060511,8.278556,,11.09,0.060492,7.787513,0.0124000000000002,11.09,0.061587,8.176493,,11.09,0.062469,7.991984,0.0119999999999998,11.09,0.062783,7.942389,,11.09,0.063018,8.033475,,11.09,0.053202,6.907235,-0.0105000000000003,11.09,0.057188,7.17772,,11.09,0.053202733646,6.90899367694,-0.0103720044000002,11.09,0.053202733646,6.90899367694,
11.1,0.0626636274438,7.93791529906,0.0099223862295,,,11.11,0.072795,4.260347,,11.1,0.060852,4.653599,,11.1,0.053099013602,6.893011066558,-0.0103449291000003,11.1,0.058647,7.304815,,11.1,0.057089362185,7.156459121629,-0.0102475917000004,11.1,0.060384,8.270081,,11.1,0.060368,7.772958,0.0124000000000002,11.1,0.061464,8.151491,,11.1,0.062349,7.982154,0.0122000000000007,11.1,0.062665,7.938105,,11.1,0.0629,8.02493,,11.1,0.053097,6.891249,-0.0104000000000002,11.1,0.057085,7.156088,,11.1,0.053099013602,6.893011066558,-0.0103449291000003,11.1,0.053099013602,6.893011066558,
11.11,0.0625644930902,7.92357299871,0.00990445927,,,11.12,0.072705,4.258349,,11.11,0.060768,4.647902,,11.11,0.052995564311,6.876946030823,-0.0103182446000003,11.11,0.058528,7.296501,,11.11,0.056986886268,7.134828957721,-0.0102113242,11.11,0.060257,8.261884,,11.11,0.060244,7.758651,0.0122,11.11,0.061341,8.126007,,11.11,0.062227,7.972597,0.0119000000000004,11.11,0.062546,7.933901,,11.11,0.062781,8.016694,,11.11,0.052993,6.875181,-0.0104000000000002,11.11,0.056982,7.134437,,11.11,0.052995564311,6.876946030823,-0.0103182446000003,11.11,0.052995564311,6.876946030823,
11.12,0.0624655382584,7.90919260555,0.0098864849005,,,11.13,0.072618,4.256398,,11.12,0.060685,4.642161,,11.12,0.052892381865,6.860802284324,-0.010291759899998,11.12,0.058411,7.288166,,11.12,0.056884773026,7.113188106217,-0.0101747886999985,11.12,0.060132,8.254,,11.12,0.060122,7.744627,0.0117999999999982,11.12,0.06122,8.100026,,11.12,0.062108,7.963336,0.0114999999999979,11.12,0.06243,7.929817,,11.12,0.062664,8.008784,,11.12,0.052889,6.859034,-0.0102999999999983,11.12,0.056879,7.11278,,11.12,0.052892381865,6.860802284324,-0.010291759899998,11.12,0.052892381865,6.860802284324,
11.13,0.0623667633922,7.89477952164,0.009868469888,,,11.14,0.072537,4.254494,,11.13,0.060606,4.636382,,11.13,0.052789464266,6.844583842523,-0.0102653189000006,11.13,0.0583,7.27981,,11.13,0.056783025139,7.091549651916,-0.0101379559,11.13,0.060012,8.246451,,11.13,0.060004,7.730899,0.0111000000000002,11.13,0.061104,8.073548,,11.13,0.061993,7.954365,0.0110000000000001,11.13,0.062317,7.925865,,11.13,0.062551,8.001151,,11.13,0.052786,6.842813,-0.0103000000000001,11.13,0.056777,7.09113,,11.13,0.052789464266,6.844583842523,-0.0102653189000006,11.13,0.052789464266,6.844583842523,
11.14,0.0622681688607,7.88034019881,0.009850422251,,,11.15,0.072462,4.252633,,11.14,0.060532,4.630566,,11.14,0.052686811077,6.828295052331,-0.0102388248999998,11.14,0.058194,7.271425,,11.14,0.05668164558,7.069927149337,-0.0101008901000006,11.14,0.059897,8.239239,,11.14,0.059893,7.717453,0.0104000000000002,11.14,0.060994,8.046583,,11.14,0.061883,7.945644,0.0103000000000001,11.14,0.062211,7.922039,,11.14,0.062444,7.993693,,11.14,0.052683,6.826521,-0.0102,11.14,0.056675,7.069502,,11.14,0.052686811077,6.828295052331,-0.0102388248999998,11.14,0.052686811077,6.828295052331,
11.15,0.0621697549471,7.86588191126,0.0098323509795,,,11.16,0.072393,4.250811,,11.15,0.060466,4.624713,,11.15,0.052584422828,6.811940604929,-0.0102122340000006,11.15,0.058096,7.262992,,11.15,0.056580636679,7.048334392398,-0.0100637251000001,11.15,0.059789,8.232355,,11.15,0.059789,7.704257,0.00970000000000019,11.15,0.06089,8.019155,,11.15,0.06178,7.937108,0.00970000000000019,11.15,0.06211,7.918313,,11.15,0.062344,7.986268,,11.15,0.052581,6.810162,-0.0102000000000007,11.15,0.056574,7.047908,,11.15,0.052584422828,6.811940604929,-0.0102122340000006,11.15,0.052584422828,6.811940604929,
11.16,0.0620715218411,7.85141226816,0.00981426545,,,11.17,0.072329,4.249021,,11.16,0.060406,4.618817,,11.16,0.052482300488,6.795525528138,-0.0101855197999998,11.16,0.058004,7.254492,,11.16,0.056479999428,7.026785219695,-0.0100266139000003,11.16,0.059687,8.225775,,11.16,0.059692,7.691261,0.00910000000000028,11.16,0.060793,7.9913,,11.16,0.061683,7.928671,0.00910000000000028,11.16,0.062016,7.914647,,11.16,0.062249,7.978725,,11.16,0.052479,6.793742,-0.0100999999999999,11.16,0.056474,7.026362,,11.16,0.052482300488,6.795525528138,-0.0101855197999998,11.16,0.052482300488,6.795525528138,
11.17,0.0619734696382,7.83693857575,0.0097961746615,,,11.18,0.072269,4.247258,,11.17,0.060351,4.612869,,11.17,0.05238044529,6.779055157222,-0.0101586329000004,11.17,0.057917,7.245896,,11.17,0.056379733289,7.00529334812,-0.00998967030000027,11.17,0.05959,8.219468,,11.17,0.059601,7.678401,0.00879999999999997,11.17,0.060702,7.963061,,11.17,0.061592,7.920236,0.00879999999999997,11.17,0.061927,7.910995,,11.17,0.06216,7.970925,,11.17,0.052378,6.777266,-0.0101000000000006,11.17,0.056374,7.004875,,11.17,0.05238044529,6.779055157222,-0.0101586329000004,11.17,0.05238044529,6.779055157222,
11.18,0.0618755983479,7.82246719557,0.009778086459,,,11.19,0.072211,4.245515,,11.18,0.0603,4.606859,,11.18,0.052278858961,6.762535086824,-0.0101314758000003,11.18,0.057835,7.23718,,11.18,0.056279836586,6.983872226628,-0.00995292809999972,11.18,0.059497,8.213395,,11.18,0.059513,7.665601,0.00860000000000046,11.18,0.060614,7.93449,,11.18,0.061504,7.911705,0.00870000000000056,11.18,0.061841,7.907303,,11.18,0.062074,7.962758,,11.18,0.052277,6.760738,-0.0100999999999999,11.18,0.056275,6.983459,,11.18,0.052278858961,6.762535086824,-0.0101314758000003,11.18,0.052278858961,6.762535086824,
11.19,0.061777907909,7.80800303842,0.0097600069245,,,11.2,0.072153,4.243786,,11.19,0.060251,4.600777,,11.19,0.052177544203,6.745971109577,-0.0101039063,11.19,0.057754,7.228315,,11.19,0.056180307305,6.962534902401,-0.00991633340000027,11.19,0.059405,8.207515,,11.19,0.059427,7.652782,0.00860000000000046,11.19,0.060528,7.90564,,11.19,0.061417,7.902989,0.00869999999999987,11.19,0.061757,7.903507,,11.19,0.06199,7.954153,,11.19,0.052176,6.744165,-0.0100000000000005,11.19,0.056176,6.962125,,11.19,0.052177544203,6.745971109577,-0.0101039063,11.19,0.052177544203,6.745971109577,
11.2,0.0616803982094,7.79354928941,0.009741940037,,,11.21,0.072093,4.242067,,11.2,0.060202,4.594611,,11.2,0.05207650514,6.72936914925,-0.0100757711999985,11.2,0.057673,7.21928,,11.2,0.056081143971,6.941293892701,-0.00987977389999893,11.2,0.059313,8.201787,,11.2,0.059341,7.639862,0.0087999999999984,11.2,0.060442,7.876564,,11.2,0.06133,7.894012,0.00889999999999918,11.2,0.061673,7.899543,,11.2,0.061906,7.945072,,11.2,0.052076,6.727552,-0.00999999999999803,11.2,0.056077,6.940885,,11.2,0.05207650514,6.72936914925,-0.0100757711999985,11.2,0.05207650514,6.72936914925,
11.21,0.0615830691082,7.77910739651,0.009723887653,,,11.22,0.07203,4.240354,,11.21,0.060151,4.588355,,11.21,0.051975747428,6.71273519724,-0.0100469586,11.21,0.057591,7.210056,,11.21,0.055982346232,6.920161057017,-0.00984313199999969,11.21,0.059219,8.196172,,11.21,0.059253,7.626761,0.00920000000000038,11.21,0.060355,7.847313,,11.21,0.061241,7.884721,0.00929999999999978,11.21,0.061586,7.895335,,11.21,0.061819,7.935509,,11.21,0.051976,6.710905,-0.0100000000000005,11.21,0.055979,6.919748,,11.21,0.051975747428,6.71273519724,-0.0100469586,11.21,0.051975747428,6.71273519724,
11.22,0.0614859204563,7.7646772943,0.009705849773,,,11.23,0.071962,4.238646,,11.22,0.060097,4.582001,,11.22,0.051875277842,6.696075260385,-0.0100174465000007,11.22,0.057504,7.200629,,11.22,0.055883914912,6.899147465784,-0.00980634110000024,11.22,0.059121,8.19064,,11.22,0.059161,7.613402,0.00960000000000009,11.22,0.060264,7.817933,,11.22,0.061148,7.875086,0.00970000000000019,11.22,0.061496,7.89081,,11.22,0.061729,7.92548,,11.22,0.051876,6.694232,-0.0099000000000004,11.22,0.055881,6.898724,,11.22,0.051875277842,6.696075260385,-0.0100174465000007,11.22,0.051875277842,6.696075260385,
11.23,0.0613889521128,7.75025779108,0.009687825004,,,11.24,0.07189,4.236942,,11.23,0.060038,4.575549,,11.23,0.051775103377,6.679395325626,-0.00998732519999997,11.23,0.057413,7.190993,,11.23,0.055785851501,6.878263263606,-0.00976941990000015,11.23,0.059019,8.185167,,11.23,0.059065,7.599719,0.0100999999999999,11.23,0.060168,7.788467,,11.23,0.061051,7.865098,0.0102,11.23,0.061401,7.885898,,11.23,0.061634,7.915017,,11.23,0.051777,6.677538,-0.00999999999999981,11.23,0.055783,6.877823,,11.23,0.051775103377,6.679395325626,-0.00998732519999997,11.23,0.051775103377,6.679395325626,
11.24,0.0612921639562,7.73584702934,0.009669811117,,,11.25,0.071813,4.235245,,11.24,0.059974,4.569,,11.24,0.051675230125,6.662701343385,-0.00995678229999985,11.24,0.057317,7.181149,,11.24,0.055688157302,6.857517526541,-0.00973247150000085,11.24,0.058911,8.179735,,11.24,0.058964,7.585654,0.0106000000000004,11.24,0.060068,7.758951,,11.24,0.060949,7.854769,0.0106000000000004,11.24,0.061301,7.88054,,11.24,0.061535,7.904168,,11.24,0.051677,6.66083,-0.0099000000000004,11.24,0.055686,6.857053,,11.24,0.051675230125,6.662701343385,-0.00995678229999985,11.24,0.051675230125,6.662701343385,
11.25,0.0611955558904,7.72144293634,0.009651805601,,,11.26,0.071733,4.233558,,11.25,0.059906,4.562358,,11.25,0.051575662302,6.645999227456,-0.00992605070000034,11.25,0.057215,7.171104,,11.25,0.055590832587,6.83691811469,-0.00969564719999989,11.25,0.058799,8.174334,,11.25,0.058858,7.571163,0.0111000000000002,11.25,0.059964,7.729421,,11.25,0.060843,7.844126,0.0110000000000001,11.25,0.061196,7.874696,,11.25,0.06143,7.892993,,11.25,0.051578,6.644114,-0.0099000000000004,11.25,0.055589,6.836423,,11.25,0.051575662302,6.645999227456,-0.00992605070000034,11.25,0.051575662302,6.645999227456,
11.26,0.0610991278442,7.70704360453,0.0096338061295,,,11.27,0.071649,4.231884,,11.26,0.059834,4.555631,,11.26,0.051476401795,6.629294865757,-0.00989533800000046,11.26,0.05711,7.160868,,11.26,0.055493876115,6.816471523098,-0.0096590895999999,11.26,0.058683,8.168957,,11.26,0.058747,7.556215,0.0112000000000003,11.26,0.059856,7.699912,,11.26,0.060733,7.833206,0.0113000000000004,11.26,0.061088,7.868348,,11.26,0.061323,7.881565,,11.26,0.051479,6.627398,-0.0097999999999996,11.26,0.055492,6.81594,,11.26,0.051476401795,6.629294865757,-0.00989533800000046,11.26,0.051476401795,6.629294865757,
11.27,0.0610028797678,7.69264756925,0.009615810906,,,11.28,0.071565,4.230231,,11.27,0.05976,4.548828,,11.27,0.051377448415,6.612594134219,-0.00986476469999977,11.27,0.057003,7.150458,,11.27,0.055397285219,6.79618273571,-0.00962288180000069,11.27,0.058564,8.1636,,11.27,0.058635,7.540797,0.0114000000000005,11.27,0.059746,7.670458,,11.27,0.06062,7.82205,0.0112000000000003,11.27,0.060977,7.861505,,11.27,0.061213,7.86996,,11.27,0.051381,6.610688,-0.0099000000000004,11.27,0.055395,6.795611,,11.27,0.051377448415,6.612594134219,-0.00986476469999977,11.27,0.051377448415,6.612594134219,
11.28,0.0609068116261,7.67825397668,0.0095978188785,,,11.29,0.071481,4.228603,,11.28,0.059685,4.54196,,11.28,0.051278800768,6.59590290588,-0.00983433300000024,11.28,0.056894,7.139891,,11.28,0.055301056401,6.776055089313,-0.00958702449999994,11.28,0.058445,8.158257,,11.28,0.058521,7.524905,0.0111999999999996,11.28,0.059636,7.641094,,11.28,0.060508,7.810702,0.0111000000000002,11.28,0.060866,7.854201,,11.28,0.061102,7.858253,,11.28,0.051282,6.593989,-0.00980000000000029,11.28,0.055299,6.775441,,11.28,0.051278800768,6.59590290588,-0.00983433300000024,11.28,0.051278800768,6.59590290588,
11.29,0.0608109233903,7.6638626536,0.0095798298285,,,11.3,0.0714,4.227007,,11.29,0.059612,4.535039,,11.29,0.051180457438,6.579227049088,-0.00980394249999863,11.29,0.056787,7.129184,,11.29,0.055205186156,6.756090156345,-0.00955145419999834,11.29,0.058328,8.152921,,11.29,0.058409,7.508553,0.0108999999999988,11.29,0.059528,7.611856,,11.29,0.060397,7.799202,0.010799999999998,11.29,0.060757,7.846487,,11.29,0.060993,7.8465,,11.29,0.051184,6.57731,-0.00979999999999856,11.29,0.055203,6.755433,,11.29,0.051180457438,6.579227049088,-0.00980394249999863,11.29,0.051180457438,6.579227049088,
11.3,0.0607152150295,7.64947410154,0.009561844372,,,11.31,0.071323,4.225449,,11.3,0.059541,4.528077,,11.3,0.051082418013,6.562572411707,-0.00977344300000051,11.3,0.056683,7.118351,,11.3,0.055109671614,6.736287657238,-0.00951609430000034,11.3,0.058213,8.147579,,11.3,0.0583,7.491765,0.0105000000000003,11.3,0.059423,7.582782,,11.3,0.060289,7.78759,0.0103000000000001,11.3,0.06065,7.838424,,11.3,0.060888,7.834728,,11.3,0.051086,6.560654,-0.00980000000000029,11.3,0.055108,6.735591,,11.3,0.051082418013,6.562572411707,-0.00977344300000051,11.3,0.051082418013,6.562572411707,
11.31,0.0606196865028,7.63508944198,0.0095438638945,,,11.32,0.071251,4.223932,,11.31,0.059475,4.521086,,11.31,0.050984683583,6.545944791909,-0.00974270340000034,11.31,0.056583,7.107403,,11.31,0.055014510671,6.71664541393,-0.0094809178,11.31,0.058103,8.14221,,11.31,0.058195,7.474576,0.0100999999999999,11.31,0.059323,7.553908,,11.31,0.060186,7.775901,0.00980000000000029,11.31,0.060548,7.830075,,11.31,0.060786,7.822928,,11.31,0.050988,6.544029,-0.00980000000000029,11.31,0.055012,6.715914,,11.31,0.050984683583,6.545944791909,-0.00974270340000034,11.31,0.050984683583,6.545944791909,
11.32,0.0605243377516,7.62071033708,0.0095258904545,,,11.33,0.071183,4.222462,,11.32,0.059414,4.514077,,11.32,0.050887256549,6.529349899351,-0.00971166820000015,11.32,0.056488,7.096346,,11.32,0.054919701493,6.697159355807,-0.00944599370000055,11.32,0.057998,8.136789,,11.32,0.058094,7.457029,0.00949999999999999,11.32,0.059229,7.525268,,11.32,0.060088,7.764169,0.00930000000000048,11.32,0.060452,7.821491,,11.32,0.06069,7.811063,,11.32,0.05089,6.527441,-0.00970000000000019,11.32,0.054917,6.6964,,11.32,0.050887256549,6.529349899351,-0.00971166820000015,11.32,0.050887256549,6.529349899351,
11.33,0.0604291686937,7.60633890416,0.0095079266815,,,11.34,0.071119,4.22104,,11.33,0.059357,4.507059,,11.33,0.050790139867,6.51279331231,-0.00968037529999972,11.33,0.056398,7.085182,,11.33,0.054825241556,6.677823587663,-0.00941149269999989,11.33,0.057898,8.131281,,11.33,0.057999,7.439177,0.00910000000000028,11.33,0.05914,7.496894,,11.33,0.059995,7.752425,0.00879999999999997,11.33,0.06036,7.812704,,11.33,0.0606,7.799077,,11.33,0.050793,6.510893,-0.00970000000000019,11.33,0.054823,6.677045,,11.33,0.050790139867,6.51279331231,-0.00968037529999972,11.33,0.050790139867,6.51279331231,
11.34,0.060334179218,7.59197763598,0.009489975679,,,11.35,0.071058,4.219668,,11.34,0.059305,4.500041,,11.34,0.050693336114,6.49628043677,-0.00964893250000064,11.34,0.056313,7.073907,,11.34,0.054731126629,6.658630525947,-0.00937765060000046,11.34,0.057802,8.125643,,11.34,0.057908,7.421075,0.00890000000000007,11.34,0.059055,7.46881,,11.34,0.059907,7.740696,0.00860000000000046,11.34,0.060273,7.803718,,11.34,0.060513,7.78691,,11.34,0.050696,6.494393,-0.00970000000000019,11.34,0.054729,6.657842,,11.34,0.050693336114,6.49628043677,-0.00964893250000064,11.34,0.050693336114,6.49628043677,
11.35,0.0602393691802,7.57762933292,0.009472040936,,,11.36,0.070997,4.218344,,11.35,0.059255,4.493031,,11.35,0.050596846789,6.479816471909,-0.00961746320000005,11.35,0.05623,7.062518,,11.35,0.054637350123,6.639571105727,-0.00934470160000054,11.35,0.057709,8.119826,,11.35,0.057819,7.402781,0.00890000000000076,11.35,0.058973,7.441037,,11.35,0.059821,7.729003,0.00869999999999987,11.35,0.060188,7.794508,,11.35,0.060429,7.774519,,11.35,0.050599,6.477943,-0.00960000000000009,11.35,0.054635,6.638782,,11.35,0.050596846789,6.479816471909,-0.00961746320000005,11.35,0.050596846789,6.479816471909,
11.36,0.0601447383993,7.56329704774,0.009454126258,,,11.37,0.070934,4.217065,,11.36,0.059205,4.486033,,11.36,0.050500672157,6.463406384129,-0.00958604889999985,11.36,0.056147,7.051005,,11.36,0.054543903107,6.620635056371,-0.00931281119999994,11.36,0.057615,8.113776,,11.36,0.05773,7.384352,0.00909999999999958,11.36,0.058891,7.413584,,11.36,0.059734,7.717363,0.00890000000000076,11.36,0.060102,7.785024,,11.36,0.060344,7.761888,,11.36,0.050503,6.46155,-0.00960000000000009,11.36,0.054541,6.619855,,11.36,0.050500672157,6.463406384129,-0.00958604889999985,11.36,0.050500672157,6.463406384129,
11.37,0.060050286655,7.54898404011,0.009436235711,,,11.38,0.070866,4.215829,,11.37,0.059152,4.479053,,11.37,0.050404811668,6.447054888836,-0.00955469509999879,11.37,0.056061,7.03936,,11.37,0.054450774995,6.601811240323,-0.00928203379999819,11.37,0.057518,8.107438,,11.37,0.057639,7.36584,0.00969999999999847,11.37,0.058806,7.386454,,11.37,0.059645,7.705779,0.00939999999999822,11.37,0.060014,7.775193,,11.37,0.060257,7.749028,,11.37,0.050407,6.445216,-0.00959999999999839,11.37,0.054448,6.601049,,11.37,0.050404811668,6.447054888836,-0.00955469509999879,11.37,0.050404811668,6.447054888836,
11.38,0.0599560136851,7.53469373665,0.0094183735715,,,11.39,0.070792,4.214632,,11.38,0.059095,4.472095,,11.38,0.050309264717,6.430766436661,-0.0095233370000005,11.38,0.05597,7.027573,,11.38,0.054357954657,6.583088046367,-0.00925231280000055,11.38,0.057416,8.100751,,11.38,0.057542,7.347292,0.0103000000000008,11.38,0.058717,7.35964,,11.38,0.059551,7.694247,0.0100000000000005,11.38,0.059921,7.764934,,11.38,0.060165,7.735971,,11.38,0.050311,6.428947,-0.00960000000000009,11.38,0.054355,6.582349,,11.38,0.050309264717,6.430766436661,-0.0095233370000005,11.38,0.050309264717,6.430766436661,
11.39,0.0598619191836,7.5204296927,0.009400544275,,,11.4,0.070712,4.213467,,11.39,0.059032,4.465161,,11.39,0.050214031347,6.414545200221,-0.00949188340000024,11.39,0.055873,7.015635,,11.39,0.054265431529,6.564453827122,-0.0092235217999998,11.39,0.057308,8.093658,,11.39,0.057439,7.328747,0.0109,11.39,0.058622,7.333128,,11.39,0.059451,7.682749,0.0105999999999997,11.39,0.059822,7.754169,,11.39,0.060067,7.722762,,11.39,0.050215,6.412744,-0.00950000000000068,11.39,0.054262,6.563742,,11.39,0.050214031347,6.414545200221,-0.00949188340000024,11.39,0.050214031347,6.414545200221,
11.4,0.0597680027996,7.50619555282,0.009382752368,,,11.41,0.070627,4.212331,,11.4,0.058962,4.458255,,11.4,0.050119112513,6.398395057022,-0.0094602777999999,11.4,0.05577,7.003542,,11.4,0.054173196311,6.545897369123,-0.00919552550000069,11.4,0.057192,8.086097,,11.4,0.05733,7.310234,0.0115,11.4,0.05852,7.306891,,11.4,0.059345,7.671254,0.0113000000000004,11.4,0.059716,7.742834,,11.4,0.059962,7.709445,,11.4,0.05012,6.396613,-0.00949999999999999,11.4,0.05417,6.545214,,11.4,0.050119112513,6.398395057022,-0.0094602777999999,11.4,0.050119112513,6.398395057022,
11.41,0.0596742641362,7.49199500731,0.0093650024535,,,11.42,0.070537,4.21122,,11.41,0.058887,4.451379,,11.41,0.050024509735,6.382319566127,-0.00942855150000025,11.41,0.055661,6.991291,,11.41,0.054081241056,6.527408383337,-0.00916823509999976,11.41,0.057072,8.078012,,11.41,0.057215,7.291771,0.0118000000000003,11.41,0.058413,7.2809,,11.41,0.059232,7.659722,0.0115,11.41,0.059605,7.730889,,11.41,0.059852,7.696049,,11.41,0.050025,6.380556,-0.00949999999999999,11.41,0.054077,6.526753,,11.41,0.050024509735,6.382319566127,-0.00942855150000025,11.41,0.050024509735,6.382319566127,
11.42,0.0595807027505,7.47783174334,0.0093472991285,,,11.43,0.070446,4.21013,,11.42,0.058808,4.444536,,11.42,0.04993022422,6.366321938405,-0.00939684560000035,11.42,0.055549,6.978886,,11.42,0.053989558705,6.508978003076,-0.00914163720000061,11.42,0.056948,8.069346,,11.42,0.057097,7.273367,0.0118000000000003,11.42,0.058303,7.255117,,11.42,0.059117,7.648104,0.0116000000000007,11.42,0.05949,7.718323,,11.42,0.059738,7.682584,,11.42,0.04993,6.364575,-0.00950000000000068,11.42,0.053985,6.508346,,11.42,0.04993022422,6.366321938405,-0.00939684560000035,11.42,0.04993022422,6.366321938405,
