Velocity:0,Velocity:1,Points:0,Points:1,Points:2,
0.78776401,0.199931,2.12058,0.392699,0,0
0.77432197,0.21875501,2.12058,0.43196899,0,0
0.75972199,0.23719899,2.12058,0.471239,0,0
0.743963,0.25526401,2.12058,0.51050901,0,0
0.727045,0.27294901,2.12058,0.549779,0,0
0.708969,0.29025501,2.12058,0.58904898,0,0
0.68979198,0.307111,2.12058,0.62831903,0,0
0.66960001,0.32345501,2.12058,0.667588,0,0
0.64839101,0.33928901,2.12058,0.70685798,0,0
0.62616801,0.35461199,2.12058,0.74612802,0,0
0.60292798,0.369425,2.12058,0.78539801,0,0
0.57875299,0.38366401,2.12058,0.82466799,0,0
0.55374497,0.39728099,2.12058,0.86393797,0,0
0.52790302,0.41027501,2.12058,0.90320802,0,0
0.50122702,0.42264801,2.12058,0.942478,0,0
0.47371799,0.434398,2.12058,0.98174798,0,0
0.44547299,0.44547299,2.12058,1.0210201,0,0
0.41661,0.45583901,2.12058,1.06029,0,0
0.38712701,0.46549499,2.12058,1.09956,0,0
0.35702401,0.47444099,2.12058,1.1388299,0,0
0.32630199,0.48267701,2.12058,1.1781,0,0
0.29507399,0.49016401,2.12058,1.21737,0,0
0.26346499,0.49687999,2.12058,1.25664,0,0
0.231474,0.50282598,2.12058,1.29591,0,0
0.199101,0.50800198,2.12058,1.33518,0,0
0.166348,0.512407,2.12058,1.37445,0,0
0.13333599,0.51601702,2.12058,1.41372,0,0
0.100195,0.51882601,2.12058,1.4529901,0,0
0.066925399,0.52083403,2.12058,1.49226,0,0
0.033527099,0.52204001,2.12058,1.53153,0,0
-8.8174998E-14,0.52244598,2.12058,1.5707999,0,0
-0.033527099,0.52204001,2.12058,1.61007,0,0
-0.066925399,0.52083403,2.12058,1.64934,0,0
-0.100195,0.51882601,2.12058,1.68861,0,0
-0.13333599,0.51601702,2.12058,1.72788,0,0
-0.166348,0.512407,2.12058,1.76715,0,0
-0.199101,0.50800198,2.12058,1.80642,0,0
-0.231474,0.50282598,2.12058,1.84569,0,0
-0.26346499,0.49687999,2.12058,1.8849601,0,0
-0.29507399,0.49016401,2.12058,1.92423,0,0
-0.32630199,0.48267701,2.12058,1.9635,0,0
-0.35702401,0.47444099,2.12058,2.0027699,0,0
-0.38712701,0.46549499,2.12058,2.0420401,0,0
-0.41661,0.45583901,2.12058,2.08131,0,0
-0.44547299,0.44547299,2.12058,2.12058,0,0
-0.47371799,0.434398,2.12058,2.1598401,0,0
-0.50122702,0.42264801,2.12058,2.19911,0,0
-0.52790302,0.41027501,2.12058,2.23838,0,0
-0.55374497,0.39728099,2.12058,2.2776501,0,0
-0.57875299,0.38366401,2.12058,2.31692,0,0
-0.60292798,0.369425,2.12058,2.35619,0,0
-0.62616801,0.35461199,2.12058,2.3954599,0,0
-0.64839101,0.33928901,2.12058,2.4347301,0,0
-0.66960001,0.32345501,2.12058,2.474,0,0
-0.68979198,0.307111,2.12058,2.5132699,0,0
-0.708969,0.29025501,2.12058,2.5525401,0,0
-0.727045,0.27294901,2.12058,2.59181,0,0
-0.743963,0.25526401,2.12058,2.6310799,0,0
-0.75972199,0.23719899,2.12058,2.6703501,0,0
-0.77432197,0.21875501,2.12058,2.70962,0,0
-0.78776401,0.199931,2.12058,2.7488899,0,0
-0.79998302,0.180797,2.12058,2.7881601,0,0
-0.81094402,0.161429,2.12058,2.82743,0,0
-0.82064903,0.141828,2.12058,2.8666999,0,0
-0.82909602,0.121993,2.12058,2.9059701,0,0
-0.83628601,0.101924,2.12058,2.94524,0,0
-0.84217799,0.081697099,2.12058,2.9845099,0,0
-0.846762,0.061391201,2.12058,3.0237801,0,0
-0.85003901,0.041006401,2.12058,3.06305,0,0
-0.85200799,0.020542599,2.12058,3.10232,0,0
-0.852669,-1.08053E-13,2.12058,3.1415901,0,0
-0.85200799,-0.020542599,2.12058,3.18086,0,0
-0.85003901,-0.041006401,2.12058,3.22013,0,0
-0.846762,-0.061391201,2.12058,3.2593999,0,0
-0.84217799,-0.081697099,2.12058,3.2986701,0,0
-0.83628601,-0.101924,2.12058,3.33794,0,0
-0.82909602,-0.121993,2.12058,3.3772099,0,0
-0.82064903,-0.141828,2.12058,3.4164801,0,0
-0.81094402,-0.161429,2.12058,3.45575,0,0
-0.79998302,-0.180797,2.12058,3.4950199,0,0
-0.78776401,-0.199931,2.12058,3.5342901,0,0
-0.77432197,-0.21875501,2.12058,3.57356,0,0
-0.75972199,-0.23719899,2.12058,3.6128299,0,0
-0.743963,-0.25526401,2.12058,3.6521001,0,0
-0.727045,-0.27294901,2.12058,3.69137,0,0
-0.708969,-0.29025501,2.12058,3.7306399,0,0
-0.68979198,-0.307111,2.12058,3.7699101,0,0
-0.66960001,-0.32345501,2.12058,3.80918,0,0
-0.64839101,-0.33928901,2.12058,3.8484499,0,0
-0.62616801,-0.35461199,2.12058,3.8877201,0,0
-0.60292798,-0.369425,2.12058,3.92699,0,0
-0.57875299,-0.38366401,2.12058,3.96626,0,0
-0.55374497,-0.39728099,2.12058,4.0055299,0,0
-0.52790302,-0.41027501,2.12058,4.0447998,0,0
-0.50122702,-0.42264801,2.12058,4.0840702,0,0
-0.47371799,-0.434398,2.12058,4.1233401,0,0
-0.44547299,-0.44547299,2.12058,4.1626101,0,0
-0.41661,-0.45583901,2.12058,4.20188,0,0
-0.38712701,-0.46549499,2.12058,4.2411499,0,0
-0.35702401,-0.47444099,2.12058,4.2804198,0,0
-0.32630199,-0.48267701,2.12058,4.3196902,0,0
-0.29507399,-0.49016401,2.12058,4.3589602,0,0
-0.26346499,-0.49687999,2.12058,4.3982301,0,0
-0.231474,-0.50282598,2.12058,4.4375,0,0
-0.199101,-0.50800198,2.12058,4.4767699,0,0
-0.166348,-0.512407,2.12058,4.5160398,0,0
-0.13333599,-0.51601702,2.12058,4.5553098,0,0
-0.100195,-0.51882601,2.12058,4.5945802,0,0
-0.066925399,-0.52083403,2.12058,4.6338501,0,0
-0.033527099,-0.52204001,2.12058,4.67312,0,0
2.6490499E-13,-0.52244598,2.12058,4.7123899,0,0
0.033527099,-0.52204001,2.12058,4.7516599,0,0
0.066925399,-0.52083403,2.12058,4.7909298,0,0
0.100195,-0.51882601,2.12058,4.8302002,0,0
0.13333599,-0.51601702,2.12058,4.8694701,0,0
0.166348,-0.512407,2.12058,4.90874,0,0
0.199101,-0.50800198,2.12058,4.94801,0,0
0.231474,-0.50282598,2.12058,4.9872799,0,0
0.26346499,-0.49687999,2.12058,5.0265498,0,0
0.29507399,-0.49016401,2.12058,5.0658202,0,0
0.32630199,-0.48267701,2.12058,5.1050901,0,0
0.35702401,-0.47444099,2.12058,5.1443601,0,0
0.38712701,-0.46549499,2.12058,5.18363,0,0
0.41661,-0.45583901,2.12058,5.2228999,0,0
0.44547299,-0.44547299,2.12058,5.2621698,0,0
0.47371799,-0.434398,2.12058,5.3014398,0,0
0.50122702,-0.42264801,2.12058,5.3407102,0,0
0.52790302,-0.41027501,2.12058,5.3799801,0,0
0.55374497,-0.39728099,2.12058,5.41925,0,0
0.57875299,-0.38366401,2.12058,5.4585199,0,0
0.60292798,-0.369425,2.12058,5.4977899,0,0
0.62616801,-0.35461199,2.12058,5.5370598,0,0
0.64839101,-0.33928901,2.12058,5.5763302,0,0
0.66960001,-0.32345501,2.12058,5.6156001,0,0
0.68979198,-0.307111,2.12058,5.65487,0,0
0.708969,-0.29025501,2.12058,5.69414,0,0
0.727045,-0.27294901,2.12058,5.7334099,0,0
0.743963,-0.25526401,2.12058,5.7726798,0,0
0.75972199,-0.23719899,2.12058,5.8119502,0,0
0.77432197,-0.21875501,2.12058,5.8512201,0,0
0.78776401,-0.199931,2.12058,5.8904901,0,0
0.79998302,-0.180797,2.12058,5.92976,0,0
0.81094402,-0.161429,2.12058,5.9690299,0,0
0.82064903,-0.141828,2.12058,6.0082998,0,0
0.82909602,-0.121993,2.12058,6.0475702,0,0
0.83628601,-0.101924,2.12058,6.0868402,0,0
0.84217799,-0.081697099,2.12058,6.1261101,0,0
0.846762,-0.061391201,2.12058,6.16538,0,0
0.85003901,-0.041006401,2.12058,6.2046499,0,0
0.85200799,-0.020542599,2.12058,6.2439198,0,0
0.852669,2.16109E-13,2.12058,6.2831898,0,0.0392600999999999
0.83147001,-5.5449701E-19,2.1598401,-9.9967403E-19,0,0
0.83082402,0.0218451,2.1598401,0.039269902,0,0
0.82890397,0.0436063,2.1598401,0.078539804,0,0
0.82570899,0.065283597,2.1598401,0.11781,0,0
0.82123899,0.086876899,2.1598401,0.15707999,0,0
0.81549299,0.108386,2.1598401,0.19634999,0,0
0.80848199,0.129728,2.1598401,0.23561899,0,0
0.80024499,0.15082,2.1598401,0.27488899,0,0
0.79078197,0.171665,2.1598401,0.31415901,0,0
0.78009301,0.19226,2.1598401,0.35342899,0,0
0.76817799,0.21260799,2.1598401,0.392699,0,0
0.75506997,0.23262499,2.1598401,0.43196899,0,0
0.74083298,0.25223801,2.1598401,0.471239,0,0
0.72546601,0.271449,2.1598401,0.51050901,0,0
0.708969,0.29025501,2.1598401,0.549779,0,0
0.691342,0.308658,2.1598401,0.58904898,0,0
0.67264199,0.32658201,2.1598401,0.62831903,0,0
0.652951,0.343963,2.1598401,0.667588,0,0
0.63227099,0.36080101,2.1598401,0.70685798,0,0
0.61059898,0.377096,2.1598401,0.74612802,0,0
0.58793801,0.392847,2.1598401,0.78539801,0,0
0.56436402,0.407989,2.1598401,0.82466799,0,0
0.53997701,0.42247,2.1598401,0.86393797,0,0
0.514777,0.436288,2.1598401,0.90320802,0,0
0.488765,0.44944501,2.1598401,0.942478,0,0
0.46193999,0.46193999,2.1598401,0.98174798,0,0
0.434398,0.47371799,2.1598401,1.0210201,0,0
0.406252,0.484741,2.1598401,1.06029,0,0
0.37750199,0.49500901,2.1598401,1.09956,0,0
0.34814799,0.50452203,2.1598401,1.1388299,0,0
0.31819001,0.51327997,2.1598401,1.1781,0,0
0.287738,0.52124101,2.1598401,1.21737,0,0
0.25691399,0.52838397,2.1598401,1.25664,0,0
0.225719,0.53470701,2.1598401,1.29591,0,0
0.194151,0.54021001,2.1598401,1.33518,0,0
0.162212,0.54489499,2.1598401,1.37445,0,0
0.13001999,0.54873401,2.1598401,1.41372,0,0
0.097703703,0.55172098,2.1598401,1.4529901,0,0
0.065261401,0.55385602,2.1598401,1.49226,0,0
0.032693502,0.55513901,2.1598401,1.53153,0,0
-8.5982701E-14,0.55557001,2.1598401,1.5707999,0,0
-0.032693502,0.55513901,2.1598401,1.61007,0,0
-0.065261401,0.55385602,2.1598401,1.64934,0,0
-0.097703703,0.55172098,2.1598401,1.68861,0,0
-0.13001999,0.54873401,2.1598401,1.72788,0,0
-0.162212,0.54489499,2.1598401,1.76715,0,0
-0.194151,0.54021001,2.1598401,1.80642,0,0
-0.225719,0.53470701,2.1598401,1.84569,0,0
-0.25691399,0.52838397,2.1598401,1.8849601,0,0
-0.287738,0.52124101,2.1598401,1.92423,0,0
-0.31819001,0.51327997,2.1598401,1.9635,0,0
-0.34814799,0.50452203,2.1598401,2.0027699,0,0
-0.37750199,0.49500901,2.1598401,2.0420401,0,0
-0.406252,0.484741,2.1598401,2.08131,0,0
-0.434398,0.47371799,2.1598401,2.12058,0,0
-0.46193999,0.46193999,2.1598401,2.1598401,0,0
-0.488765,0.44944501,2.1598401,2.19911,0,0
-0.514777,0.436288,2.1598401,2.23838,0,0
-0.53997701,0.42247,2.1598401,2.2776501,0,0
-0.56436402,0.407989,2.1598401,2.31692,0,0
-0.58793801,0.392847,2.1598401,2.35619,0,0
-0.61059898,0.377096,2.1598401,2.3954599,0,0
-0.63227099,0.36080101,2.1598401,2.4347301,0,0
-0.652951,0.343963,2.1598401,2.474,0,0
-0.67264199,0.32658201,2.1598401,2.5132699,0,0
-0.691342,0.308658,2.1598401,2.5525401,0,0
-0.708969,0.29025501,2.1598401,2.59181,0,0
-0.72546601,0.271449,2.1598401,2.6310799,0,0
-0.74083298,0.25223801,2.1598401,2.6703501,0,0
-0.75506997,0.23262499,2.1598401,2.70962,0,0
-0.76817799,0.21260799,2.1598401,2.7488899,0,0
-0.78009301,0.19226,2.1598401,2.7881601,0,0
-0.79078197,0.171665,2.1598401,2.82743,0,0
-0.80024499,0.15082,2.1598401,2.8666999,0,0
-0.80848199,0.129728,2.1598401,2.9059701,0,0
-0.81549299,0.108386,2.1598401,2.94524,0,0
-0.82123899,0.086876899,2.1598401,2.9845099,0,0
-0.82570899,0.065283597,2.1598401,3.0237801,0,0
-0.82890397,0.0436063,2.1598401,3.06305,0,0
-0.83082402,0.0218451,2.1598401,3.10232,0,0
-0.83147001,-1.14904E-13,2.1598401,3.1415901,0,0
-0.83082402,-0.0218451,2.1598401,3.18086,0,0
-0.82890397,-0.0436063,2.1598401,3.22013,0,0
-0.82570899,-0.065283597,2.1598401,3.2593999,0,0
-0.82123899,-0.086876899,2.1598401,3.2986701,0,0
-0.81549299,-0.108386,2.1598401,3.33794,0,0
-0.80848199,-0.129728,2.1598401,3.3772099,0,0
-0.80024499,-0.15082,2.1598401,3.4164801,0,0
-0.79078197,-0.171665,2.1598401,3.45575,0,0
-0.78009301,-0.19226,2.1598401,3.4950199,0,0
-0.76817799,-0.21260799,2.1598401,3.5342901,0,0
-0.75506997,-0.23262499,2.1598401,3.57356,0,0
-0.74083298,-0.25223801,2.1598401,3.6128299,0,0
-0.72546601,-0.271449,2.1598401,3.6521001,0,0
-0.708969,-0.29025501,2.1598401,3.69137,0,0
-0.691342,-0.308658,2.1598401,3.7306399,0,0
-0.67264199,-0.32658201,2.1598401,3.7699101,0,0
-0.652951,-0.343963,2.1598401,3.80918,0,0
-0.63227099,-0.36080101,2.1598401,3.8484499,0,0
-0.61059898,-0.377096,2.1598401,3.8877201,0,0
-0.58793801,-0.392847,2.1598401,3.92699,0,0
-0.56436402,-0.407989,2.1598401,3.96626,0,0
-0.53997701,-0.42247,2.1598401,4.0055299,0,0
-0.514777,-0.436288,2.1598401,4.0447998,0,0
-0.488765,-0.44944501,2.1598401,4.0840702,0,0
-0.46193999,-0.46193999,2.1598401,4.1233401,0,0
-0.434398,-0.47371799,2.1598401,4.1626101,0,0
-0.406252,-0.484741,2.1598401,4.20188,0,0
-0.37750199,-0.49500901,2.1598401,4.2411499,0,0
-0.34814799,-0.50452203,2.1598401,4.2804198,0,0
-0.31819001,-0.51327997,2.1598401,4.3196902,0,0
-0.287738,-0.52124101,2.1598401,4.3589602,0,0
-0.25691399,-0.52838397,2.1598401,4.3982301,0,0
-0.225719,-0.53470701,2.1598401,4.4375,0,0
-0.194151,-0.54021001,2.1598401,4.4767699,0,0
-0.162212,-0.54489499,2.1598401,4.5160398,0,0
-0.13001999,-0.54873401,2.1598401,4.5553098,0,0
-0.097703703,-0.55172098,2.1598401,4.5945802,0,0
-0.065261401,-0.55385602,2.1598401,4.6338501,0,0
-0.032693502,-0.55513901,2.1598401,4.67312,0,0
2.58319E-13,-0.55557001,2.1598401,4.7123899,0,0
0.032693502,-0.55513901,2.1598401,4.7516599,0,0
0.065261401,-0.55385602,2.1598401,4.7909298,0,0
0.097703703,-0.55172098,2.1598401,4.8302002,0,0
0.13001999,-0.54873401,2.1598401,4.8694701,0,0
0.162212,-0.54489499,2.1598401,4.90874,0,0
0.194151,-0.54021001,2.1598401,4.94801,0,0
0.225719,-0.53470701,2.1598401,4.9872799,0,0
0.25691399,-0.52838397,2.1598401,5.0265498,0,0
0.287738,-0.52124101,2.1598401,5.0658202,0,0
0.31819001,-0.51327997,2.1598401,5.1050901,0,0
0.34814799,-0.50452203,2.1598401,5.1443601,0,0
0.37750199,-0.49500901,2.1598401,5.18363,0,0
0.406252,-0.484741,2.1598401,5.2228999,0,0
0.434398,-0.47371799,2.1598401,5.2621698,0,0
0.46193999,-0.46193999,2.1598401,5.3014398,0,0
0.488765,-0.44944501,2.1598401,5.3407102,0,0
0.514777,-0.436288,2.1598401,5.3799801,0,0
0.53997701,-0.42247,2.1598401,5.41925,0,0
0.56436402,-0.407989,2.1598401,5.4585199,0,0
0.58793801,-0.392847,2.1598401,5.4977899,0,0
0.61059898,-0.377096,2.1598401,5.5370598,0,0
0.63227099,-0.36080101,2.1598401,5.5763302,0,0
0.652951,-0.343963,2.1598401,5.6156001,0,0
0.67264199,-0.32658201,2.1598401,5.65487,0,0
0.691342,-0.308658,2.1598401,5.69414,0,0
0.708969,-0.29025501,2.1598401,5.7334099,0,0
0.72546601,-0.271449,2.1598401,5.7726798,0,0
0.74083298,-0.25223801,2.1598401,5.8119502,0,0
0.75506997,-0.23262499,2.1598401,5.8512201,0,0
0.76817799,-0.21260799,2.1598401,5.8904901,0,0
0.78009301,-0.19226,2.1598401,5.92976,0,0
0.79078197,-0.171665,2.1598401,5.9690299,0,0
0.80024499,-0.15082,2.1598401,6.0082998,0,0
0.80848199,-0.129728,2.1598401,6.0475702,0,0
0.81549299,-0.108386,2.1598401,6.0868402,0,0
0.82123899,-0.086876899,2.1598401,6.1261101,0,0
0.82570899,-0.065283597,2.1598401,6.16538,0,0
0.82890397,-0.0436063,2.1598401,6.2046499,0,0
0.83082402,-0.0218451,2.1598401,6.2439198,0,0
0.83147001,2.2981099E-13,2.1598401,6.2831898,0,0.0392699000000003
0.80897897,-5.8669698E-19,2.19911,-9.9967403E-19,0,0
0.80835199,0.0231137,2.19911,0.039269902,0,0
0.80648297,0.046138499,2.19911,0.078539804,0,0
0.80337399,0.069074601,2.19911,0.11781,0,0
0.799025,0.091921903,2.19911,0.15707999,0,0
0.79343498,0.11468,2.19911,0.19634999,0,0
0.786614,0.137261,2.19911,0.23561899,0,0
0.77859902,0.15957899,2.19911,0.27488899,0,0
0.76939201,0.181633,2.19911,0.31415901,0,0
0.75899202,0.20342501,2.19911,0.35342899,0,0
0.74739897,0.22495399,2.19911,0.392699,0,0
0.73464698,0.246133,2.19911,0.43196899,0,0
0.72079402,0.266886,2.19911,0.471239,0,0
0.70584297,0.28721201,2.19911,0.51050901,0,0
0.68979198,0.307111,2.19911,0.549779,0,0
0.67264199,0.32658201,2.19911,0.58904898,0,0
0.65444702,0.34554699,2.19911,0.62831903,0,0
0.63529003,0.36393699,2.19911,0.667588,0,0
0.61516798,0.381753,2.19911,0.70685798,0,0
0.59408301,0.398994,2.19911,0.74612802,0,0
0.57203501,0.41565999,2.19911,0.78539801,0,0
0.54909801,0.43168199,2.19911,0.82466799,0,0
0.52537102,0.44700301,2.19911,0.86393797,0,0
0.500853,0.461624,2.19911,0.90320802,0,0
0.47554401,0.47554401,2.19911,0.942478,0,0
0.44944501,0.488765,2.19911,0.98174798,0,0
0.42264801,0.50122702,2.19911,1.0210201,0,0
0.39526299,0.51288998,2.19911,1.06029,0,0
0.367291,0.523754,2.19911,1.09956,0,0
0.33873099,0.53381997,2.19911,1.1388299,0,0
0.30958301,0.54308701,2.19911,1.1781,0,0
0.279955,0.55150998,2.19911,1.21737,0,0
0.249965,0.55906701,2.19911,1.25664,0,0
0.219613,0.56575698,2.19911,1.29591,0,0
0.18889999,0.57158101,2.19911,1.33518,0,0
0.15782399,0.57653803,2.19911,1.37445,0,0
0.126504,0.58059901,2.19911,1.41372,0,0
0.095060997,0.58376002,2.19911,1.4529901,0,0
0.063496202,0.58601898,2.19911,1.49226,0,0
0.0318092,0.587376,2.19911,1.53153,0,0
-8.3656999E-14,0.58783299,2.19911,1.5707999,0,0
-0.0318092,0.587376,2.19911,1.61007,0,0
-0.063496202,0.58601898,2.19911,1.64934,0,0
-0.095060997,0.58376002,2.19911,1.68861,0,0
-0.126504,0.58059901,2.19911,1.72788,0,0
-0.15782399,0.57653803,2.19911,1.76715,0,0
-0.18889999,0.57158101,2.19911,1.80642,0,0
-0.219613,0.56575698,2.19911,1.84569,0,0
-0.249965,0.55906701,2.19911,1.8849601,0,0
-0.279955,0.55150998,2.19911,1.92423,0,0
-0.30958301,0.54308701,2.19911,1.9635,0,0
-0.33873099,0.53381997,2.19911,2.0027699,0,0
-0.367291,0.523754,2.19911,2.0420401,0,0
-0.39526299,0.51288998,2.19911,2.08131,0,0
-0.42264801,0.50122702,2.19911,2.12058,0,0
-0.44944501,0.488765,2.19911,2.1598401,0,0
-0.47554401,0.47554401,2.19911,2.19911,0,0
-0.500853,0.461624,2.19911,2.23838,0,0
-0.52537102,0.44700301,2.19911,2.2776501,0,0
-0.54909801,0.43168199,2.19911,2.31692,0,0
-0.57203501,0.41565999,2.19911,2.35619,0,0
-0.59408301,0.398994,2.19911,2.3954599,0,0
-0.61516798,0.381753,2.19911,2.4347301,0,0
-0.63529003,0.36393699,2.19911,2.474,0,0
-0.65444702,0.34554699,2.19911,2.5132699,0,0
-0.67264199,0.32658201,2.19911,2.5525401,0,0
-0.68979198,0.307111,2.19911,2.59181,0,0
-0.70584297,0.28721201,2.19911,2.6310799,0,0
-0.72079402,0.266886,2.19911,2.6703501,0,0
-0.73464698,0.246133,2.19911,2.70962,0,0
-0.74739897,0.22495399,2.19911,2.7488899,0,0
-0.75899202,0.20342501,2.19911,2.7881601,0,0
-0.76939201,0.181633,2.19911,2.82743,0,0
-0.77859902,0.15957899,2.19911,2.8666999,0,0
-0.786614,0.137261,2.19911,2.9059701,0,0
-0.79343498,0.11468,2.19911,2.94524,0,0
-0.799025,0.091921903,2.19911,2.9845099,0,0
-0.80337399,0.069074601,2.19911,3.0237801,0,0
-0.80648297,0.046138499,2.19911,3.06305,0,0
-0.80835199,0.0231137,2.19911,3.10232,0,0
-0.80897897,-1.21577E-13,2.19911,3.1415901,0,0
-0.80835199,-0.0231137,2.19911,3.18086,0,0
-0.80648297,-0.046138499,2.19911,3.22013,0,0
-0.80337399,-0.069074601,2.19911,3.2593999,0,0
-0.799025,-0.091921903,2.19911,3.2986701,0,0
-0.79343498,-0.11468,2.19911,3.33794,0,0
-0.786614,-0.137261,2.19911,3.3772099,0,0
-0.77859902,-0.15957899,2.19911,3.4164801,0,0
-0.76939201,-0.181633,2.19911,3.45575,0,0
-0.75899202,-0.20342501,2.19911,3.4950199,0,0
-0.74739897,-0.22495399,2.19911,3.5342901,0,0
-0.73464698,-0.246133,2.19911,3.57356,0,0
-0.72079402,-0.266886,2.19911,3.6128299,0,0
-0.70584297,-0.28721201,2.19911,3.6521001,0,0
-0.68979198,-0.307111,2.19911,3.69137,0,0
-0.67264199,-0.32658201,2.19911,3.7306399,0,0
-0.65444702,-0.34554699,2.19911,3.7699101,0,0
-0.63529003,-0.36393699,2.19911,3.80918,0,0
-0.61516798,-0.381753,2.19911,3.8484499,0,0
-0.59408301,-0.398994,2.19911,3.8877201,0,0
-0.57203501,-0.41565999,2.19911,3.92699,0,0
-0.54909801,-0.43168199,2.19911,3.96626,0,0
-0.52537102,-0.44700301,2.19911,4.0055299,0,0
-0.500853,-0.461624,2.19911,4.0447998,0,0
-0.47554401,-0.47554401,2.19911,4.0840702,0,0
-0.44944501,-0.488765,2.19911,4.1233401,0,0
-0.42264801,-0.50122702,2.19911,4.1626101,0,0
-0.39526299,-0.51288998,2.19911,4.20188,0,0
-0.367291,-0.523754,2.19911,4.2411499,0,0
-0.33873099,-0.53381997,2.19911,4.2804198,0,0
-0.30958301,-0.54308701,2.19911,4.3196902,0,0
-0.279955,-0.55150998,2.19911,4.3589602,0,0
-0.249965,-0.55906701,2.19911,4.3982301,0,0
-0.219613,-0.56575698,2.19911,4.4375,0,0
-0.18889999,-0.57158101,2.19911,4.4767699,0,0
-0.15782399,-0.57653803,2.19911,4.5160398,0,0
-0.126504,-0.58059901,2.19911,4.5553098,0,0
-0.095060997,-0.58376002,2.19911,4.5945802,0,0
-0.063496202,-0.58601898,2.19911,4.6338501,0,0
-0.0318092,-0.587376,2.19911,4.67312,0,0
2.51332E-13,-0.58783299,2.19911,4.7123899,0,0
0.0318092,-0.587376,2.19911,4.7516599,0,0
0.063496202,-0.58601898,2.19911,4.7909298,0,0
0.095060997,-0.58376002,2.19911,4.8302002,0,0
0.126504,-0.58059901,2.19911,4.8694701,0,0
0.15782399,-0.57653803,2.19911,4.90874,0,0
0.18889999,-0.57158101,2.19911,4.94801,0,0
0.219613,-0.56575698,2.19911,4.9872799,0,0
0.249965,-0.55906701,2.19911,5.0265498,0,0
0.279955,-0.55150998,2.19911,5.0658202,0,0
0.30958301,-0.54308701,2.19911,5.1050901,0,0
0.33873099,-0.53381997,2.19911,5.1443601,0,0
0.367291,-0.523754,2.19911,5.18363,0,0
0.39526299,-0.51288998,2.19911,5.2228999,0,0
0.42264801,-0.50122702,2.19911,5.2621698,0,0
0.44944501,-0.488765,2.19911,5.3014398,0,0
0.47554401,-0.47554401,2.19911,5.3407102,0,0
0.500853,-0.461624,2.19911,5.3799801,0,0
0.52537102,-0.44700301,2.19911,5.41925,0,0
0.54909801,-0.43168199,2.19911,5.4585199,0,0
0.57203501,-0.41565999,2.19911,5.4977899,0,0
0.59408301,-0.398994,2.19911,5.5370598,0,0
0.61516798,-0.381753,2.19911,5.5763302,0,0
0.63529003,-0.36393699,2.19911,5.6156001,0,0
0.65444702,-0.34554699,2.19911,5.65487,0,0
0.67264199,-0.32658201,2.19911,5.69414,0,0
0.68979198,-0.307111,2.19911,5.7334099,0,0
0.70584297,-0.28721201,2.19911,5.7726798,0,0
0.72079402,-0.266886,2.19911,5.8119502,0,0
0.73464698,-0.246133,2.19911,5.8512201,0,0
0.74739897,-0.22495399,2.19911,5.8904901,0,0
0.75899202,-0.20342501,2.19911,5.92976,0,0
0.76939201,-0.181633,2.19911,5.9690299,0,0
0.77859902,-0.15957899,2.19911,6.0082998,0,0
0.786614,-0.137261,2.19911,6.0475702,0,0
0.79343498,-0.11468,2.19911,6.0868402,0,0
0.799025,-0.091921903,2.19911,6.1261101,0,0
0.80337399,-0.069074601,2.19911,6.16538,0,0
0.80648297,-0.046138499,2.19911,6.2046499,0,0
0.80835199,-0.0231137,2.19911,6.2439198,0,0
0.80897897,2.43156E-13,2.19911,6.2831898,0,0.0392699999999997
0.78529799,-6.1792201E-19,2.23838,-9.9967403E-19,0,0
0.784688,0.0243438,2.23838,0.039269902,0,0
0.782875,0.048594099,2.23838,0.078539804,0,0
0.77985698,0.072750799,2.23838,0.11781,0,0
0.775635,0.096814103,2.23838,0.15707999,0,0
0.77020901,0.120784,2.23838,0.19634999,0,0
0.763587,0.144566,2.23838,0.23561899,0,0
0.75580698,0.168071,2.23838,0.27488899,0,0
0.74686998,0.1913,2.23838,0.31415901,0,0
0.73677403,0.214251,2.23838,0.35342899,0,0
0.72552103,0.236926,2.23838,0.392699,0,0
0.71314102,0.259233,2.23838,0.43196899,0,0
0.69969398,0.28108999,2.23838,0.471239,0,0
0.68518102,0.302497,2.23838,0.51050901,0,0
0.66960001,0.32345501,2.23838,0.549779,0,0
0.652951,0.343963,2.23838,0.58904898,0,0
0.63529003,0.36393699,2.23838,0.62831903,0,0
0.61669302,0.383306,2.23838,0.667588,0,0
0.59715998,0.40206999,2.23838,0.70685798,0,0
0.576693,0.42022899,2.23838,0.74612802,0,0
0.55528897,0.43778199,2.23838,0.78539801,0,0
0.53302401,0.454656,2.23838,0.82466799,0,0
0.509992,0.47079301,2.23838,0.86393797,0,0
0.48619199,0.48619199,2.23838,0.90320802,0,0
0.461624,0.500853,2.23838,0.942478,0,0
0.436288,0.514777,2.23838,0.98174798,0,0
0.41027501,0.52790302,2.23838,1.0210201,0,0
0.383692,0.54018599,2.23838,1.06029,0,0
0.35653901,0.55162901,2.23838,1.09956,0,0
0.32881501,0.56222999,2.23838,1.1388299,0,0
0.30052,0.57199001,2.23838,1.1781,0,0
0.27175999,0.58086199,2.23838,1.21737,0,0
0.24264801,0.58882099,2.23838,1.25664,0,0
0.213184,0.59586698,2.23838,1.29591,0,0
0.18336999,0.60200101,2.23838,1.33518,0,0
