Density,Pressure,Velocity:0,Velocity:1,Vorticity,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
1.0029624,100.29623,0.064583041,-0.0000025808226,0.000014921841,1,3.2044268,3.2044268,3.1415927,0
1.0029606,100.29606,0.071040936,-0.0000025876111,0.000015024979,1,3.21071,3.21071,3.1415927,0
1.002956,100.29561,0.077476181,-0.0000025708505,0.000016539978,1,3.2169931,3.2169931,3.1415927,0
1.0029498,100.29499,0.083898932,-0.0000025714005,0.000018280793,1,3.2232764,3.2232764,3.1415927,0
1.0029438,100.29437,0.090321675,-0.0000025719507,0.000020021607,1,3.2295597,3.2295597,3.1415927,0
1.0029376,100.29375,0.096744172,-0.0000025725008,0.000021762355,1,3.2358427,3.2358427,3.1415927,0
1.0029314,100.29314,0.10316692,-0.0000025730508,0.000023503169,1,3.242126,3.242126,3.1415927,0
1.0029253,100.29253,0.10958942,-0.0000025736008,0.000025243919,1,3.248409,3.248409,3.1415927,0
1.0029191,100.29191,0.11601216,-0.000002574151,0.000026984733,1,3.2546923,3.2546923,3.1415927,0
1.0029129,100.2913,0.12243491,-0.0000025747011,0.000028725548,1,3.2609756,3.2609756,3.1415927,0
1.0029068,100.29068,0.12885742,-0.0000025752511,0.000030466295,1,3.2672586,3.2672586,3.1415927,0
1.0029006,100.29006,0.13528016,-0.0000025758013,0.00003220711,1,3.2735419,3.2735419,3.1415927,0
1.0028945,100.28945,0.14170265,-0.0000025763513,0.000033947857,1,3.279825,3.279825,3.1415927,0
1.0028876,100.28876,0.14810617,-0.0000025426593,0.000035755016,1,3.2861083,3.2861083,3.1415927,0
1.0028788,100.28788,0.15445864,-0.0000025368961,0.000036403548,1,3.2923915,3.2923915,3.1415927,0
1.00287,100.287,0.16081086,-0.0000025311331,0.000037052057,1,3.2986746,3.2986746,3.1415927,0
1.0028611,100.28612,0.16716331,-0.0000025253701,0.000037700593,1,3.3049579,3.3049579,3.1415927,0
1.0028523,100.28524,0.17351553,-0.0000025196071,0.000038349102,1,3.3112409,3.3112409,3.1415927,0
1.0028436,100.28436,0.17986798,-0.000002513844,0.000038997634,1,3.3175242,3.3175242,3.1415927,0
1.0028348,100.28348,0.18622045,-0.0000025080808,0.000039646169,1,3.3238075,3.3238075,3.1415927,0
1.002826,100.2826,0.19257267,-0.000002502318,0.000040294679,1,3.3300905,3.3300905,3.1415927,0
1.0028172,100.28172,0.19892512,-0.0000024965548,0.000040943214,1,3.3363738,3.3363738,3.1415927,0
1.0028083,100.28084,0.20527734,-0.000002490792,0.000041591724,1,3.3426569,3.3426569,3.1415927,0
1.0027995,100.27996,0.21162981,-0.0000024850287,0.000042240255,1,3.3489401,3.3489401,3.1415927,0
1.0027908,100.27908,0.21798226,-0.0000024792657,0.000042888791,1,3.3552234,3.3552234,3.1415927,0
1.0027788,100.27788,0.22423902,-0.0000024354918,0.000042872132,1,3.3615065,3.3615065,3.1415927,0
1.0027665,100.27665,0.23048656,-0.0000024377377,0.000042394262,1,3.3677897,3.3677897,3.1415927,0
1.0027541,100.27541,0.23673385,-0.0000024399837,0.00004191641,1,3.3740728,3.3740728,3.1415927,0
1.0027418,100.27419,0.2429814,-0.0000024422297,0.000041438536,1,3.3803561,3.3803561,3.1415927,0
1.0027295,100.27295,0.24922894,-0.000002444476,0.000040960666,1,3.3866394,3.3866394,3.1415927,0
1.0027171,100.27172,0.25547624,-0.000002446722,0.000040482813,1,3.3929224,3.3929224,3.1415927,0
1.0027049,100.27048,0.26172379,-0.000002448968,0.000040004943,1,3.3992057,3.3992057,3.1415927,0
1.0026926,100.26926,0.26797131,-0.000002451214,0.000039527069,1,3.405489,3.405489,3.1415927,0
1.0026803,100.26802,0.27421862,-0.00000245346,0.000039049217,1,3.411772,3.411772,3.1415927,0
1.0026679,100.26679,0.28046617,-0.000002455706,0.000038571347,1,3.4180553,3.4180553,3.1415927,0
1.0026556,100.26556,0.28671345,-0.000002457952,0.000038093491,1,3.4243383,3.4243383,3.1415927,0
1.0026418,100.26418,0.29288489,-0.0000024044068,0.000037827278,1,3.4306216,3.4306216,3.1415927,0
1.0026269,100.26269,0.29899305,-0.0000024104377,0.000037092406,1,3.4369049,3.4369049,3.1415927,0
1.0026119,100.26119,0.30510098,-0.0000024164681,0.00003635756,1,3.443188,3.443188,3.1415927,0
1.002597,100.2597,0.31120914,-0.0000024224987,0.000035622688,1,3.4494712,3.4494712,3.1415927,0
1.0025821,100.2582,0.3173171,-0.0000024285291,0.000034887846,1,3.4557543,3.4557543,3.1415927,0
1.0025671,100.25671,0.32342526,-0.0000024345597,0.00003415297,1,3.4620376,3.4620376,3.1415927,0
1.0025522,100.25521,0.32953343,-0.0000024405904,0.000033418099,1,3.4683208,3.4683208,3.1415927,0
1.0025371,100.25371,0.33564135,-0.0000024466208,0.000032683256,1,3.4746039,3.4746039,3.1415927,0
1.0025222,100.25221,0.34174952,-0.0000024526514,0.000031948384,1,3.4808872,3.4808872,3.1415927,0
1.0025072,100.25072,0.34785745,-0.0000024586818,0.000031213538,1,3.4871702,3.4871702,3.1415927,0
1.0024923,100.24922,0.35396561,-0.0000024647125,0.000030478668,1,3.4934535,3.4934535,3.1415927,0
1.0024768,100.24768,0.36004218,-0.0000023991597,0.00003005697,1,3.4997368,3.4997368,3.1415927,0
1.0024592,100.24592,0.36597705,-0.0000023971465,0.000029160985,1,3.5060198,3.5060198,3.1415927,0
1.0024416,100.24416,0.37191209,-0.0000023951332,0.000028264965,1,3.5123031,3.5123031,3.1415927,0
1.002424,100.2424,0.37784696,-0.0000023931198,0.000027368978,1,3.5185862,3.5185862,3.1415927,0
1.0024064,100.24064,0.38378203,-0.0000023911064,0.000026472959,1,3.5248694,3.5248694,3.1415927,0
1.0023888,100.23888,0.3897171,-0.000002389093,0.000025576939,1,3.5311527,3.5311527,3.1415927,0
1.0023712,100.23711,0.39565194,-0.0000023870798,0.000024680952,1,3.5374358,3.5374358,3.1415927,0
1.0023535,100.23536,0.40158701,-0.0000023850664,0.000023784933,1,3.5437191,3.5437191,3.1415927,0
1.002336,100.2336,0.40752208,-0.000002383053,0.000022888913,1,3.5500023,3.5500023,3.1415927,0
1.0023184,100.23183,0.41345692,-0.0000023810396,0.000021992926,1,3.5562854,3.5562854,3.1415927,0
1.0023007,100.23008,0.41939199,-0.0000023790262,0.000021096906,1,3.5625687,3.5625687,3.1415927,0
1.0022832,100.22832,0.42532682,-0.0000023770131,0.00002020092,1,3.5688517,3.5688517,3.1415927,0
1.0022641,100.22641,0.43109313,-0.0000022861886,0.000018904944,1,3.575135,3.575135,3.1415927,0
1.0022448,100.22448,0.43682206,-0.0000022758998,0.000017115344,1,3.5814183,3.5814183,3.1415927,0
1.0022254,100.22254,0.44255081,-0.0000022656116,0.000015325812,1,3.5877013,3.5877013,3.1415927,0
1.0022061,100.2206,0.44827974,-0.0000022553227,0.000013536211,1,3.5939846,3.5939846,3.1415927,0
1.0021868,100.21867,0.45400849,-0.0000022450345,0.000011746677,1,3.6002676,3.6002676,3.1415927,0
1.0021673,100.21674,0.45973742,-0.0000022347458,0.0000099570771,1,3.6065509,3.6065509,3.1415927,0
1.002148,100.2148,0.46546638,-0.0000022244569,0.0000081674762,1,3.6128342,3.6128342,3.1415927,0
1.0021287,100.21286,0.4711951,-0.0000022141687,0.000006377943,1,3.6191173,3.6191173,3.1415927,0
1.0021093,100.21093,0.47692406,-0.0000022038798,0.0000045883421,1,3.6254005,3.6254005,3.1415927,0
1.00209,100.20899,0.48265281,-0.0000021935916,0.0000027988094,1,3.6316836,3.6316836,3.1415927,0
1.0020705,100.20705,0.48838174,-0.0000021833027,0.0000010092086,1,3.6379669,3.6379669,3.1415927,0
1.0020509,100.20508,0.49400222,-0.0000020829432,-0.00000090203827,1,3.6442502,3.6442502,3.1415927,0
1.0020306,100.20306,0.49949268,-0.0000020802891,-0.0000036600995,1,3.6505332,3.6505332,3.1415927,0
1.0020103,100.20103,0.50498337,-0.0000020776347,-0.0000064182655,1,3.6568165,3.6568165,3.1415927,0
1.0019901,100.19901,0.51047379,-0.0000020749806,-0.0000091763268,1,3.6630995,3.6630995,3.1415927,0
1.0019698,100.19698,0.51596445,-0.0000020723262,-0.000011934493,1,3.6693828,3.6693828,3.1415927,0
1.0019495,100.19496,0.52145511,-0.0000020696718,-0.000014692659,1,3.6756661,3.6756661,3.1415927,0
1.0019294,100.19293,0.52694559,-0.0000020670177,-0.00001745072,1,3.6819491,3.6819491,3.1415927,0
1.0019091,100.19091,0.53243625,-0.0000020643633,-0.000020208887,1,3.6882324,3.6882324,3.1415927,0
1.0018889,100.18889,0.53792691,-0.000002061709,-0.000022967051,1,3.6945157,3.6945157,3.1415927,0
1.0018686,100.18686,0.54341733,-0.0000020590549,-0.000025725114,1,3.7007987,3.7007987,3.1415927,0
1.0018483,100.18484,0.54890805,-0.0000020564005,-0.00002848328,1,3.707082,3.707082,3.1415927,0
1.0018281,100.18281,0.5543738,-0.0000019509271,-0.000030848452,1,3.7133651,3.7133651,3.1415927,0
1.001807,100.18069,0.55959481,-0.0000019676395,-0.000032637301,1,3.7196484,3.7196484,3.1415927,0
1.0017858,100.17858,0.56481582,-0.0000019843519,-0.000034426146,1,3.7259316,3.7259316,3.1415927,0
1.0017647,100.17647,0.57003665,-0.0000020010636,-0.000036214922,1,3.7322147,3.7322147,3.1415927,0
1.0017436,100.17435,0.57525772,-0.0000020177763,-0.000038003767,1,3.738498,3.738498,3.1415927,0
1.0017225,100.17224,0.58047855,-0.000002034488,-0.000039792547,1,3.744781,3.744781,3.1415927,0
1.0017014,100.17014,0.58569956,-0.0000020512005,-0.000041581392,1,3.7510643,3.7510643,3.1415927,0
1.0016803,100.16802,0.59092057,-0.0000020679129,-0.000043370237,1,3.7573476,3.7573476,3.1415927,0
1.0016592,100.16591,0.5961414,-0.0000020846246,-0.000045159017,1,3.7636306,3.7636306,3.1415927,0
1.0016379,100.1638,0.60136241,-0.000002101337,-0.000046947862,1,3.7699139,3.7699139,3.1415927,0
1.0016168,100.16168,0.60658324,-0.000002118049,-0.000048736638,1,3.776197,3.776197,3.1415927,0
1.0015957,100.15957,0.61180425,-0.0000021347614,-0.000050525483,1,3.7824802,3.7824802,3.1415927,0
1.0015746,100.15746,0.6168071,-0.0000020249308,-0.00004992741,1,3.7887635,3.7887635,3.1415927,0
1.0015535,100.15535,0.62172818,-0.000002025894,-0.000048830952,1,3.7950466,3.7950466,3.1415927,0
1.0015324,100.15324,0.6266495,-0.0000020268571,-0.000047734451,1,3.8013299,3.8013299,3.1415927,0
1.0015113,100.15112,0.63157058,-0.0000020278203,-0.00004663799,1,3.8076129,3.8076129,3.1415927,0
1.0014901,100.14902,0.63649184,-0.0000020287835,-0.000045541488,1,3.8138962,3.8138962,3.1415927,0
1.001469,100.1469,0.64141315,-0.0000020297466,-0.000044444991,1,3.8201795,3.8201795,3.1415927,0
1.0014479,100.14479,0.64633423,-0.0000020307098,-0.000043348529,1,3.8264625,3.8264625,3.1415927,0
1.0014268,100.14268,0.65125555,-0.0000020316729,-0.000042252028,1,3.8327458,3.8327458,3.1415927,0
1.0014057,100.14056,0.65617663,-0.0000020326361,-0.00004115557,1,3.8390288,3.8390288,3.1415927,0
1.0013846,100.13846,0.66109788,-0.0000020335992,-0.000040059069,1,3.8453121,3.8453121,3.1415927,0
1.0013635,100.13634,0.6660192,-0.0000020345624,-0.000038962567,1,3.8515954,3.8515954,3.1415927,0
1.001343,100.1343,0.67082059,-0.0000018568838,-0.000039595543,1,3.8578784,3.8578784,3.1415927,0
1.0013236,100.13236,0.67541319,-0.0000017103301,-0.000043992983,1,3.8641617,3.8641617,3.1415927,0
1.0013043,100.13042,0.68000579,-0.0000015637764,-0.000048390422,1,3.870445,3.870445,3.1415927,0
1.0012848,100.12849,0.68459821,-0.0000014172283,-0.000052787695,1,3.8767281,3.8767281,3.1415927,0
1.0012655,100.12655,0.6891908,-0.0000012706746,-0.000057185134,1,3.8830113,3.8830113,3.1415927,0
1.0012462,100.12462,0.69378328,-0.0000011241265,-0.00006158241,1,3.8892944,3.8892944,3.1415927,0
1.0012268,100.12268,0.69837588,-0.00000097757288,-0.000065979846,1,3.8955777,3.8955777,3.1415927,0
1.0012075,100.12074,0.70296848,-0.00000083101912,-0.000070377289,1,3.901861,3.901861,3.1415927,0
1.001188,100.1188,0.7075609,-0.00000068447105,-0.000074774558,1,3.908144,3.908144,3.1415927,0
1.0011687,100.11687,0.71215349,-0.00000053791734,-0.000079172001,1,3.9144273,3.9144273,3.1415927,0
